Skyscraper ,"1931), Faith Baldwin",,,,,,,,,,,,,,,,,,,,,,,,,,
Slaughterhouse-Five ,"1969), Kurt Vonnegut",,,,,,,,,,,,,,,,,,,,,,,,,,
Slayground ,"1971), Donald E. Westlake ",as Richard Stark),,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping with the Enemy ,"1987), Nancy Price",,,,,,,,,,,,,,,,,,,,,,,,,,
Sliver ,"1991), Ira Levin",,,,,,,,,,,,,,,,,,,,,,,,,,
Slugs ,"1982), Shaun Hutson",,,,,,,,,,,,,,,,,,,,,,,,,,
Small Vices ,"1997), Robert B. Parker",,,,,,,,,,,,,,,,,,,,,,,,,,
The Snatchers ,"1953), Lionel White",,,,,,,,,,,,,,,,,,,,,,,,,,
Snow Angels ,"1994), Stewart O'Nan",,,,,,,,,,,,,,,,,,,,,,,,,,
So Red the Rose ,"1934), Stark Young",,,,,,,,,,,,,,,,,,,,,,,,,,
Solaris ,"1961), Stanislaw Lem",,,,,,,,,,,,,,,,,,,,,,,,,,
Soldier of Fortune ,"1954), Ernest K. Gann",,,,,,,,,,,,,,,,,,,,,,,,,,
A Soldier's Daughter Never Cries ,"1990),[2] Kaylie Jones",,,,,,,,,,,,,,,,,,,,,,,,,,
Something Wicked This Way Comes ,"1962), Ray Bradbury",,,,,,,,,,,,,,,,,,,,,,,,,,
The Song of Bernadette ,"1941), Franz Werfel",,,,,,,,,,,,,,,,,,,,,,,,,,
Sons and Lovers ,"1913), D. H. Lawrence",,,,,,,,,,,,,,,,,,,,,,,,,,
S.O.S. Noronha ,"1954), Pierre Viré",,,,,,,,,,,,,,,,,,,,,,,,,,
Sour Sweet ,"1982), Timothy Mo",,,,,,,,,,,,,,,,,,,,,,,,,,
Sorstalanság ,Fatelessness) ,"1975), Imre Kertész",,,,,,,,,,,,,,,,,,,,,,,,,
The Sound and the Fury ,"1929), William Faulkner",,,,,,,,,,,,,,,,,,,,,,,,,,
Space ,"1982), James A. Michener",,,,,,,,,,,,,,,,,,,,,,,,,,
The Space Vampires ,"1976), Colin Wilson",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spanish Gardener ,"1950), A. J. Cronin",,,,,,,,,,,,,,,,,,,,,,,,,,
Spartacus ,"1951), Howard Fast",,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere ,"1987), Michael Crichton",,,,,,,,,,,,,,,,,,,,,,,,,,
Spider ,"1990), Patrick McGarth",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spiderwick Chronicles ,2003–2009) ,"series), Tony DiTerlizzi and Holly Black",,,,,,,,,,,,,,,,,,,,,,,,,
Spirales ,"1987), Christopher Frank",,,,,,,,,,,,,,,,,,,,,,,,,,
Split Images ,"1981), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spoilers ,"1906), Rex Beach",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spook Who Sat by the Door ,"1969), Sam Greenlee",,,,,,,,,,,,,,,,,,,,,,,,,,
A Sporting Proposition ,"1973), James Aldridge",,,,,,,,,,,,,,,,,,,,,,,,,,
Spy Story ,"1974), Len Deighton",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spy Who Came in from the Cold ,"1963), John le Carré",,,,,,,,,,,,,,,,,,,,,,,,,,
The Spy Who Loved Me ,"1962), Ian Fleming",,,,,,,,,,,,,,,,,,,,,,,,,,
Stairs of Sand ,"1929), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
The Stalking Moon ,"1965), T. V. Olsen",,,,,,,,,,,,,,,,,,,,,,,,,,
The Stand ,"1978), Stephen King",,,,,,,,,,,,,,,,,,,,,,,,,,
Stand at Spanish Boot ,"1948), Harry Brown",,,,,,,,,,,,,,,,,,,,,,,,,,
Stara baśń. Powieść z dziejów Polski ,An Ancient Tale: A Novel in Polish History) ,"1876), Józef Ignacy Kraszewski",,,,,,,,,,,,,,,,,,,,,,,,,
Stardust ,"1999), Neil Gaiman",,,,,,,,,,,,,,,,,,,,,,,,,,
Starfire ,"1960), Robert Buckner",,,,,,,,,,,,,,,,,,,,,,,,,,
Star in the West ,"1959), Richard Emery Roberts",,,,,,,,,,,,,,,,,,,,,,,,,,
Stars In My Crown ,"1947), Joe David Brown",,,,,,,,,,,,,,,,,,,,,,,,,,
The Stars Look Down ,"1935), A. J. Cronin",,,,,,,,,,,,,,,,,,,,,,,,,,
Starship Troopers ,"1959), Robert A. Heinlein",,,,,,,,,,,,,,,,,,,,,,,,,,
Station West ,"1948), Luke Short",,,,,,,,,,,,,,,,,,,,,,,,,,
The Stepford Wives ,"1972), Ira Levin",,,,,,,,,,,,,,,,,,,,,,,,,,
Stella Dallas ,"1923), Olive Higgins Prouty",,,,,,,,,,,,,,,,,,,,,,,,,,
A Stir of Echoes ,"1958), Richard Matheson",,,,,,,,,,,,,,,,,,,,,,,,,,
Storm in the City ,"1950), Horace McCoy",,,,,,,,,,,,,,,,,,,,,,,,,,
Strange Case of Dr Jekyll and Mr Hyde ,"1886), Robert Louis Stevenson",,,,,,,,,,,,,,,,,,,,,,,,,,
A Stranger Came Home ,"1949), George Sanders",,,,,,,,,,,,,,,,,,,,,,,,,,
A Stranger Is Watching ,"1977), Mary Higgins Clark",,,,,,,,,,,,,,,,,,,,,,,,,,
Strangers on a Train ,"1950), Patricia Highsmith",,,,,,,,,,,,,,,,,,,,,,,,,,
Stranger's Return ,"1933), Philip Stong",,,,,,,,,,,,,,,,,,,,,,,,,,
The Street Lawyer ,"1998), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
Strip Tease ,"1993), Carl Hiaasen",,,,,,,,,,,,,,,,,,,,,,,,,,
Stuart Little ,"1945), E. B. White",,,,,,,,,,,,,,,,,,,,,,,,,,
The Stud ,"1969), Jackie Collins",,,,,,,,,,,,,,,,,,,,,,,,,,
Stupeur et Tremblement ,Fear and Trembling) ,"1999), Amélie Nothomb",,,,,,,,,,,,,,,,,,,,,,,,,
Sultana - La Nuit du Serail ,"1982), Prince Michael of Greece and Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sum of All Fears ,"1991), Tom Clancy",,,,,,,,,,,,,,,,,,,,,,,,,,
Summer Pass ,"1931), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sun Also Rises ,"1926), Ernest Hemingway",,,,,,,,,,,,,,,,,,,,,,,,,,
The Swarm ,"1974), Arthur Herzog",,,,,,,,,,,,,,,,,,,,,,,,,,
Der Schweizerische Robinson ,The Swiss Family Robinson) ,"1812), Johann David Wyss",,,,,,,,,,,,,,,,,,,,,,,,,
The Sword in the Stone ,"1938), T. H. White",,,,,,,,,,,,,,,,,,,,,,,,,,
Taggart ,"1959), Louis L'Amour",,,,,,,,,,,,,,,,,,,,,,,,,,
Tai-Pan ,"1966), James Clavell",,,,,,,,,,,,,,,,,,,,,,,,,,
Take Three Tenses: A Fugue in Time ,"1945), Rumer Godden",,,,,,,,,,,,,,,,,,,,,,,,,,
The Taking of Pelham One Two Three ,"1973), Morton Freedgood ",as John Godey),,,,,,,,,,,,,,,,,,,,,,,,,
A Tale of Two Cities ,"1859), Charles Dickens",,,,,,,,,,,,,,,,,,,,,,,,,,
Tales of the South Pacific ,"1947), James A. Michener",,,,,,,,,,,,,,,,,,,,,,,,,,
The Talented Mr. Ripley ,"1955), Patricia Highsmith",,,,,,,,,,,,,,,,,,,,,,,,,,
The Tall Men ,"1954), Henry Wilson Allen",,,,,,,,,,,,,,,,,,,,,,,,,,
Al-Tareeq al-Masdood ,The Barred Road) ,"1954), Ihsan Abdel Quddous",,,,,,,,,,,,,,,,,,,,,,,,,
Tarzan ,"1912–1965, 1995) ","series), Edgar Rice BurroughsTarzan of the Apes ",1912)* The Return of Tarzan ,1913)** The Beasts of Tarzan ,1914)*** The Son of Tarzan ,1915)**** Tarzan and the Jewels of Opar ,1916)***** Jungle Tales of Tarzan ,1919)****** Tarzan the Untamed ,1920)******* Tarzan the Terrible ,1921)******** Tarzan and the Golden Lion ,1922/23)********* Tarzan and the Ant Men ,"1924)********** Tarzan, Lord of the Jungle ",1927/28)*********** Tarzan and the Lost Empire ,1928/29)************ Tarzan at the Earth's Core ,1929/30)************* Tarzan the Invincible ,1930/31)************** Tarzan Triumphant ,1931/32)*************** Tarzan and the City of Gold ,1932)**************** Tarzan and the Lion Man ,1933/34)***************** Tarzan and the Leopard Men ,1932/33)****************** Tarzan's Quest ,1935/36)******************* Tarzan and the Forbidden City ,1938)******************** Tarzan the Magnificent ,1939)********************* Tarzan and the Foreign Legion ,1947)********************** Tarzan and the Madman ,1964)*********************** Tarzan and the Castaways ,1965)************************ Tarzan: The Lost Adventure ,"1995, with Joe R. Lansdale)"
Telefon ,"1975), Walter Wager",,,,,,,,,,,,,,,,,,,,,,,,,,
Ten Against Caesar ,a. k. a. Trail's End at 'Dobe Town) ,"1952), Kathleen B. George and Robert A. Granger",,,,,,,,,,,,,,,,,,,,,,,,,
Loving Care ,"1984), Andrew Neiderman",,,,,,,,,,,,,,,,,,,,,,,,,,
The Terminal Man ,"1972), Michael Crichton",,,,,,,,,,,,,,,,,,,,,,,,,,
Terms of Endearment ,"1975), Larry McMurtry",,,,,,,,,,,,,,,,,,,,,,,,,,
As Terras Do Risco ,"1994), Agustina Bessa-Luís",,,,,,,,,,,,,,,,,,,,,,,,,,
Tess of the d'Urbervilles ,"1891), Thomas Hardy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Tesseract ,"1998), Alex Garland",,,,,,,,,,,,,,,,,,,,,,,,,,
Tex ,"1979), S. E. Hinton",,,,,,,,,,,,,,,,,,,,,,,,,,
Texas ,"1985), James A. Michener",,,,,,,,,,,,,,,,,,,,,,,,,,
Texasville ,"1987), Larry McMurtry",,,,,,,,,,,,,,,,,,,,,,,,,,
Theatre ,"1937), W. Somerset Maugham",,,,,,,,,,,,,,,,,,,,,,,,,,
"There's a Porpoise Close Behind Us, Arthur Barker ","1936), Noel Langley",,,,,,,,,,,,,,,,,,,,,,,,,,
These Foolish Things ,"2004), Deborah Moggach",,,,,,,,,,,,,,,,,,,,,,,,,,
They Came to Cordura ,"1958), Glendon Swarthout",,,,,,,,,,,,,,,,,,,,,,,,,,
They Do It with Mirrors ,"1952), Agatha Christie",,,,,,,,,,,,,,,,,,,,,,,,,,
They Saved London ,"1955), Bernard Newman",,,,,,,,,,,,,,,,,,,,,,,,,,
"They Shoot Horses, Don't They? ","1935), Horace McCoy",,,,,,,,,,,,,,,,,,,,,,,,,,
Thin Air ,"1995), Robert B. Parker",,,,,,,,,,,,,,,,,,,,,,,,,,
The Thirteenth Guest ,"1929), Armitage Trail",,,,,,,,,,,,,,,,,,,,,,,,,,
The Thirty-Nine Steps ,"1915), John Buchan",,,,,,,,,,,,,,,,,,,,,,,,,,
Thieves Like Us ,"1937), Frederick A. Stokes",,,,,,,,,,,,,,,,,,,,,,,,,,
Thomasina: The Cat Who Thought She Was God ,"1957), Paul Gallico",,,,,,,,,,,,,,,,,,,,,,,,,,
Thor ,"1993), Wayne Smith",,,,,,,,,,,,,,,,,,,,,,,,,,
Thunder Mountain ,"1935), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Thunderball ,"1961), Ian Fleming",,,,,,,,,,,,,,,,,,,,,,,,,,
Thunderhead ,"1943), Mary O'Hara",,,,,,,,,,,,,,,,,,,,,,,,,,
The Thundering Herd ,"1925), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Three Godfathers ,"1913), Peter B. Kyne",,,,,,,,,,,,,,,,,,,,,,,,,,
Three-Ten to Yuma ,"1953), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
The Three Worlds of Johnny Handsome ,"1973), Morton Freedgood",,,,,,,,,,,,,,,,,,,,,,,,,,
A Thrill a Minute with Jack Albany ,"1967), Morton Freedgood ",as John Godey),,,,,,,,,,,,,,,,,,,,,,,,,
A Tiger Walks ,"1960), Ian Niall",,,,,,,,,,,,,,,,,,,,,,,,,,
Time After Time ,"1979), Karl Alexander",,,,,,,,,,,,,,,,,,,,,,,,,,
The Time Machine ,"1895), H. G. Wells",,,,,,,,,,,,,,,,,,,,,,,,,,
A Time to Kill ,"1989), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
The Time Traveler's Wife ,"2003), Audrey Niffenegger",,,,,,,,,,,,,,,,,,,,,,,,,,
Timeline ,"1999), Michael Crichton",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tinker, Tailor, Soldier, Spy ","1974), John le Carré",,,,,,,,,,,,,,,,,,,,,,,,,,
To Catch a Thief ,"1952), David F. Dodge",,,,,,,,,,,,,,,,,,,,,,,,,,
To Have and Have Not ,"1937), Ernest Hemingway",,,,,,,,,,,,,,,,,,,,,,,,,,
To Kill a Mockingbird ,"1960), Harper Lee",,,,,,,,,,,,,,,,,,,,,,,,,,
"To Sir, With Love ","1959), E.R. Braithwaite",,,,,,,,,,,,,,,,,,,,,,,,,,
The Molly Fountain mini series - To the Devil ,"1953), Dennis Wheatley",,,,,,,,,,,,,,,,,,,,,,,,,,
To the Last Man ,"1921), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Der Tod in Venedig ,Death in Venice) ,"1912), Thomas Mann",,,,,,,,,,,,,,,,,,,,,,,,,
"Toby Tyler; or, Ten Weeks with a Circus ",1877) ,"serial), ",1881) ,"novel), James Otis Kaler ",as James Otis),,,,,,,,,,,,,,,,,,,,,,
Toilers of the Sea ,"French: ""Les Travailleurs de la Mer"") ","1866), Victor Hugo",,,,,,,,,,,,,,,,,,,,,,,,,
Topaz ,"1967), Leon Uris",,,,,,,,,,,,,,,,,,,,,,,,,,
Touch ,"1987), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
Le tour du monde en quatre-vingts jours ,Around the World in Eighty Days) ,"1873), Jules Verne",,,,,,,,,,,,,,,,,,,,,,,,,
Tous les hommes sont mortels ,All Men Are Mortal) ,"1946), Simone de Beauvoir",,,,,,,,,,,,,,,,,,,,,,,,,
The Tower ,"1973), Richard Martin Stern",,,,,,,,,,,,,,,,,,,,,,,,,,
A Town Like Alice ,"1950), Nevil Shute",,,,,,,,,,,,,,,,,,,,,,,,,,
The Track of the Cat ,"1949), Walter Van Tilburg Clark",,,,,,,,,,,,,,,,,,,,,,,,,,
Trainspotting ,"1993), Irvine Welsh",,,,,,,,,,,,,,,,,,,,,,,,,,
Treasure Island ,"1883), Robert Louis Stevenson",,,,,,,,,,,,,,,,,,,,,,,,,,
The Treasure of the Sierra Madre ,"1927), B. Traven",,,,,,,,,,,,,,,,,,,,,,,,,,
The Trial ,"1925), Franz Kafka",,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity's Child ,"1983), William Prochnau",,,,,,,,,,,,,,,,,,,,,,,,,,
Les Trois Mousquetaires ,The Three Musketeers) ,"1844), Alexandre Dumas, père",,,,,,,,,,,,,,,,,,,,,,,,,
The Trouble with Harry ,"1950), Jack Trevor Story",,,,,,,,,,,,,,,,,,,,,,,,,,
True Grit ,"1968), Charles Portis",,,,,,,,,,,,,,,,,,,,,,,,,,
The Turn of the Screw ,"1898), Henry James",,,,,,,,,,,,,,,,,,,,,,,,,,
The Turning Point ,"1977), Hermann Kant",,,,,,,,,,,,,,,,,,,,,,,,,,
The Twenty-fifth Hour ,Ora 25) ,"1949), Constantin Virgil Gheorghiu",,,,,,,,,,,,,,,,,,,,,,,,,
Twilight for the Gods ,"1958), Ernest K. Gann",,,,,,,,,,,,,,,,,,,,,,,,,,
The Twilight Saga ,2005–2008) ,"series), Stephenie MeyerTwilight ",2005)* New Moon ,2006)** Eclipse ,2007)** * Breaking Dawn ,2008),,,,,,,,,,,,,,,,,,,,,
The Twins ,"2000), Tessa de Loo",,,,,,,,,,,,,,,,,,,,,,,,,,
Two-Gun Man ,"1929), Stewart Edward White",,,,,,,,,,,,,,,,,,,,,,,,,,
Two-Minute Warning ,"1975), George La Fountaine",,,,,,,,,,,,,,,,,,,,,,,,,,
Two Much! ,"1975), Donald E. Westlake",,,,,,,,,,,,,,,,,,,,,,,,,,
The Two Towers ,"1954), J. R. R. Tolkien",,,,,,,,,,,,,,,,,,,,,,,,,,
Трудно быть богом ,Trudno byt' bogom ,Hard to Be a God)) ,"1964), Arkady and Boris Strugatsky",,,,,,,,,,,,,,,,,,,,,,,,
The Tunnel of Love ,"1954), Peter De Vries",,,,,,,,,,,,,,,,,,,,,,,,,,
Ugetsu monogatari ,"1776), Ueda Akinari",,,,,,,,,,,,,,,,,,,,,,,,,,
The Ugly Dachshund ,"1938), Gladys Bronwyn Stern",,,,,,,,,,,,,,,,,,,,,,,,,,
The Unbearable Lightness of Being ,The Unbearable Lightness of Being) ,"1984), Milan Kundera",,,,,,,,,,,,,,,,,,,,,,,,,
Uncharted Seas ,"1938), Dennis Wheatley",,,,,,,,,,,,,,,,,,,,,,,,,,
Uncle Remus ,"1881), Joel Chandler Harris",,,,,,,,,,,,,,,,,,,,,,,,,,
Under the Tonto Rim ,"1926), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Undercover Cat ,"1963), Gordon Gordon and Mildred Gordon",,,,,,,,,,,,,,,,,,,,,,,,,,
Unforbidden Fruit ,"1927), Samuel Hopkins Adams",,,,,,,,,,,,,,,,,,,,,,,,,,
The Unforgiven ,"1957), Alan Le May",,,,,,,,,,,,,,,,,,,,,,,,,,
Union Street ,"1982), Pat Barker",,,,,,,,,,,,,,,,,,,,,,,,,,
Tuntematon sotilas ,The Unknown Soldier) ,"1954), Väinö Linna",,,,,,,,,,,,,,,,,,,,,,,,,
Useless Cowboy ,"1943), Alan Le May",,,,,,,,,,,,,,,,,,,,,,,,,,
Valdez Is Coming ,"1970), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
Valley of the Dolls ,"1966), Jacqueline Susann",,,,,,,,,,,,,,,,,,,,,,,,,,
Vampire$ ,"1990), John Steakley",,,,,,,,,,,,,,,,,,,,,,,,,,
Les Valseuses ,"1974), Bertrand Blier",,,,,,,,,,,,,,,,,,,,,,,,,,
The Vanishing American ,"1925), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Vanity Fair ,"1847–1848), William Makepeace Thackeray",,,,,,,,,,,,,,,,,,,,,,,,,,
Vanity Row ,"1953), W. R. Burnett",,,,,,,,,,,,,,,,,,,,,,,,,,
Vennelalo Adapilla ,"1991), Yandamuri Veerendranath",,,,,,,,,,,,,,,,,,,,,,,,,,
Vengeance ,"1984),[3] George Jonas",,,,,,,,,,,,,,,,,,,,,,,,,,
Vengeance Valley ,"1949), Luke Short",,,,,,,,,,,,,,,,,,,,,,,,,,
A Very Private Gentleman ,"1990), Martin Booth",,,,,,,,,,,,,,,,,,,,,,,,,,
Vespers in Vienna ,"1947), Bruce Marshall",,,,,,,,,,,,,,,,,,,,,,,,,,
The Vicomte of Bragelonne: Ten Years Later ,The Vicomte of Bragelonne: Ten Years Later) ,"1847–1850), Alexandre Dumas, père",,,,,,,,,,,,,,,,,,,,,,,,,
Victory ,"1915), Joseph Conrad",,,,,,,,,,,,,,,,,,,,,,,,,,
De vierde man ,"1981), Gerard Reve",,,,,,,,,,,,,,,,,,,,,,,,,,
Vigil in the Night ,"1939), A. J. Cronin",,,,,,,,,,,,,,,,,,,,,,,,,,
The Viking ,"1951), Edison Marshall",,,,,,,,,,,,,,,,,,,,,,,,,,
Viper Three ,"1972), Walter Wager",,,,,,,,,,,,,,,,,,,,,,,,,,
Vingt mille lieues sous les mers ,Twenty Thousand Leagues Under the Sea) ,"1870), Jules Verne",,,,,,,,,,,,,,,,,,,,,,,,,
The Virginian: A Horseman of the Plains ,"1902), Owen Wister",,,,,,,,,,,,,,,,,,,,,,,,,,
Vision Quest ,"1979), Terry Davis",,,,,,,,,,,,,,,,,,,,,,,,,,
The Voice of Bugle Ann ,"1935), MacKinlay Kantor",,,,,,,,,,,,,,,,,,,,,,,,,,
Le Voleur ,"1897), Georges Darien",,,,,,,,,,,,,,,,,,,,,,,,,,
Voyage au centre de la Terre ,A Journey to the Center of the Earth) ,"1864), Jules Verne",,,,,,,,,,,,,,,,,,,,,,,,,
Les Voyages et aventures du capitaine Hatteras ,The Adventures of Captain Hatteras) ,"1866), Jules Verne",,,,,,,,,,,,,,,,,,,,,,,,,
Voyage of the Damned ,"1974), Gordon Thomas and Max Morgan-Witts",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wages of Fear ,"1950), Georges-Jean Arnaud",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wailing Asteroid ,"1960), Murray Leinster",,,,,,,,,,,,,,,,,,,,,,,,,,
A Walk to Remember ,"1999), Nicholas Sparks",,,,,,,,,,,,,,,,,,,,,,,,,,
Walkabout ,a.k.a. The Children) ,"1959), Donald G. Payne ",as James Vance Marshall),,,,,,,,,,,,,,,,,,,,,,,,
Walking Shadow ,"1994), Robert B. Parker",,,,,,,,,,,,,,,,,,,,,,,,,,
Waltz into Darkness ,"1947), Cornell Woolrich ",as William Irish),,,,,,,,,,,,,,,,,,,,,,,,,
Wanderer of the Wasteland ,"1923), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
War and Peace ,"1869), Leo Tolstoy",,,,,,,,,,,,,,,,,,,,,,,,,,
War Horse ,"1982), Michael Morpurgo",,,,,,,,,,,,,,,,,,,,,,,,,,
The War of the Roses ,"1981), Warren Adler",,,,,,,,,,,,,,,,,,,,,,,,,,
The War of the Worlds ,"1898), H. G. Wells",,,,,,,,,,,,,,,,,,,,,,,,,,
Wat zien ik!? ,"1966), Albert MolHaar van Boven ","1969), Albert Mol",,,,,,,,,,,,,,,,,,,,,,,,,
A Watcher in the Woods ,"1976), Florence Engel Randall",,,,,,,,,,,,,,,,,,,,,,,,,,
Water for Elephants ,"2006), Sara Gruen",,,,,,,,,,,,,,,,,,,,,,,,,,
The Water Hole ,1927–1928) ,serial) ,1928) ,"novel), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,
Watership Down ,"1972), Richard Adams",,,,,,,,,,,,,,,,,,,,,,,,,,
The Way West ,"1949), A. B. Guthrie, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,
The Werewolf of Paris ,"1933), Guy Endore",,,,,,,,,,,,,,,,,,,,,,,,,,
West of the Pecos ,"1937), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wet Parade ,"1931), Upton Sinclair",,,,,,,,,,,,,,,,,,,,,,,,,,
We're Back! A Dinosaur's Story ,"1987), Hudson Talbott",,,,,,,,,,,,,,,,,,,,,,,,,,
What Dreams May Come ,"1978), Richard Matheson",,,,,,,,,,,,,,,,,,,,,,,,,,
What's the Worst Thing That Could Happen? ,"1996), Donald E. Westlake",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wheels Spins ,"1936), Ethel Lina White",,,,,,,,,,,,,,,,,,,,,,,,,,
When Eight Bells Toll ,"1966), Alistair MacLean",,,,,,,,,,,,,,,,,,,,,,,,,,
When Knighthood Was in Flower ,"1898), Charles Major",,,,,,,,,,,,,,,,,,,,,,,,,,
When Worlds Collide ,1932–1933) ,"serial), ",1933) ,"novel), Edwin Balmer and Philip Wylie",,,,,,,,,,,,,,,,,,,,,,,
Where Eagles Dare ,"1967), Alistair MacLean",,,,,,,,,,,,,,,,,,,,,,,,,,
Where the Boys Are ,"1960), Glendon Swarthout",,,,,,,,,,,,,,,,,,,,,,,,,,
Where the Red Fern Grows ,"1961), Wilson Rawls",,,,,,,,,,,,,,,,,,,,,,,,,,
Where the Wild Things Are ,"1963), Maurice Sendak",,,,,,,,,,,,,,,,,,,,,,,,,,
Whistle Stop ,"1941), Maritta Wolff",,,,,,,,,,,,,,,,,,,,,,,,,,
White Banners ,"1936), Lloyd C. Douglas",,,,,,,,,,,,,,,,,,,,,,,,,,
White Dog ,"1970), Romain Gary",,,,,,,,,,,,,,,,,,,,,,,,,,
White Fang ,"1906), Jack London",,,,,,,,,,,,,,,,,,,,,,,,,,
White Shark ,"1994), Peter Benchley",,,,,,,,,,,,,,,,,,,,,,,,,,
The White Ship ,"1975), Donald G. Payne",,,,,,,,,,,,,,,,,,,,,,,,,,
The White Stallions of Vienna ,"1963), Alois Podhajsky",,,,,,,,,,,,,,,,,,,,,,,,,,
White Jazz ,"1992), James Ellroy",,,,,,,,,,,,,,,,,,,,,,,,,,
Who? ,"1958), Algis Budrys",,,,,,,,,,,,,,,,,,,,,,,,,,
Who Censored Roger Rabbit? ,"1981), Gary K. Wolf",,,,,,,,,,,,,,,,,,,,,,,,,,
Who Lie in Gaol ,"1952), Joan Henry",,,,,,,,,,,,,,,,,,,,,,,,,,
Who Rides with Wyatt ,"1955), Henry Wilson Allen",,,,,,,,,,,,,,,,,,,,,,,,,,
Why Me? ,"1983), Donald E. Westlake",,,,,,,,,,,,,,,,,,,,,,,,,,
Wicked Water ,"1949), MacKinlay Kantor",,,,,,,,,,,,,,,,,,,,,,,,,,
Wide Sargasso Sea ,"1966), Jean Rhys",,,,,,,,,,,,,,,,,,,,,,,,,,
A Widow for One Year ,"1998), John Irving",,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Horse Mesa ,"1928), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Justice ,"1979), Wilbur Smith",,,,,,,,,,,,,,,,,,,,,,,,,,
The Willing Flesh ,"1955), Willi Heinrich",,,,,,,,,,,,,,,,,,,,,,,,,,
Wilt ,"1976), Tom Sharpe",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wind in the Willows ,"1908), Kenneth Grahame",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wings of the Dove ,"1902), Henry James",,,,,,,,,,,,,,,,,,,,,,,,,,
Winnie-the-Pooh ,1926–1928) ,"series), A.A. MilneWinnie-the-Pooh ",1926)* The House at Pooh Corner ,1928),,,,,,,,,,,,,,,,,,,,,,,
Winter Meeting ,"1946), Grace Zaring Stone ",as Ethel Vance),,,,,,,,,,,,,,,,,,,,,,,,,
Winter's Bone ,"2006), Daniel Woodrell",,,,,,,,,,,,,,,,,,,,,,,,,,
The Winter of Our Discontent ,"1961), John Steinbeck",,,,,,,,,,,,,,,,,,,,,,,,,,
Wise Blood ,"1952), Flannery O'Connor",,,,,,,,,,,,,,,,,,,,,,,,,,
The Witches ,"1983), Roald Dahl",,,,,,,,,,,,,,,,,,,,,,,,,,
The Witches of Eastwick ,"1984), John Updike",,,,,,,,,,,,,,,,,,,,,,,,,,
Witchfinder General ,"1966), Ronald Bassett",,,,,,,,,,,,,,,,,,,,,,,,,,
Witch's Milk ,"1968), Peter De Vries",,,,,,,,,,,,,,,,,,,,,,,,,,
with a Perfect Stranger ,"2005–2006), David GregoryDinner with a Perfect Stranger: An Invitation Worth Considering ",2005)* Day with a Perfect Stranger ,2006),,,,,,,,,,,,,,,,,,,,,,,,
The Witnesses ,"1971), Anne Holden",,,,,,,,,,,,,,,,,,,,,,,,,,
Woe to Live On ,"1987), Daniel Woodrell",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wolfen ,"1978), Whitley Strieber",,,,,,,,,,,,,,,,,,,,,,,,,,
The Woman Chaser ,"1960), Charles Willeford",,,,,,,,,,,,,,,,,,,,,,,,,,
The Woman in Black ,"1983), Susan Hill",,,,,,,,,,,,,,,,,,,,,,,,,,
The Woman in White ,1859–1860) ,"serial), ",1860) ,"novel), Wilkie Collins",,,,,,,,,,,,,,,,,,,,,,,
"Woman, Thou Art Loosed!: Healings the Wounds of the Past ","1993), T. D. Jakes",,,,,,,,,,,,,,,,,,,,,,,,,,
Woman Wanted ,"1984), Joanna McClelland Glass",,,,,,,,,,,,,,,,,,,,,,,,,,
